"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1841970014385275301","Thu Oct 03 23:56:44 +0000 2024","0","@nahceahu Buka rekening livin mandiri fee 12k ya tidak take akun","1841990802857460016","","nahceahu","in","Indonesia","0","1","0","https://x.com/jayjakec/status/1841990802857460016","1798232823326978048","jayjakec"
"1841977671376633970","Thu Oct 03 23:56:13 +0000 2024","0","@JoandraDesvina Buka rekening livin mandiri fee 12k","1841990672334901342","","JoandraDesvina","in","Indonesia","0","1","0","https://x.com/jayjakec/status/1841990672334901342","1798232823326978048","jayjakec"
"1841865661594927281","Thu Oct 03 23:33:05 +0000 2024","0","@viennma Livin' Merchant kak langsung jadi asalkan punya rekening bank mandiri","1841984850548687348","","viennma","in","𝗧𝗲𝘀𝘁𝗶𝗺𝗼𝗻𝗶 ⁠➜","0","0","0","https://x.com/afmonds/status/1841984850548687348","894140234409050116","afmonds"
"1841925098573594930","Thu Oct 03 19:35:39 +0000 2024","0","Livin mandiri eror ya?","1841925098573594930","","","in","","0","0","0","https://x.com/coldestwhiskey/status/1841925098573594930","1793680351652610048","coldestwhiskey"
"1841909551765062050","Thu Oct 03 18:33:52 +0000 2024","0","Bjitr udh bikin rek mandiri biar bisa pake livin mlh opo neh iki cok ","1841909551765062050","","","in","Indonesia","0","1","0","https://x.com/wkwkwkvk/status/1841909551765062050","481834839","wkwkwkvk"
"1841903389783044101","Thu Oct 03 18:09:24 +0000 2024","0","Selain mendukung prestasi Timnas Indonesia hal ini juga memudahkan para Garuda Fans untuk membeli tiket pertandingan Timnas Indonesia dan menikmati berbagai konten eksklusif melalui fitur Sukha dari aplikasi Livin by Mandiri. #TimnasGarudaMandiri https://t.co/twBXrnzk5R","1841903391917932852","","bjkterpercaya1","in","","0","0","0","https://x.com/bjkterpercaya1/status/1841903391917932852","1776167855429730304","bjkterpercaya1"
"1841890251859755143","Thu Oct 03 17:17:11 +0000 2024","0","Dalam usaha mendukung ekonomi rendah karbon Bank Mandiri juga menjadi market leader dalam green portfolio dengan pangsa pasar lebih dari 30% dibandingkan empat bank besar di Indonesia. Tak hanya itu dengan aplikasi Livin Merchant lebih dari 2 juta UMKM di area non-urban","1841890254149824522","","bjkterpercaya1","in","","0","1","0","https://x.com/bjkterpercaya1/status/1841890254149824522","1776167855429730304","bjkterpercaya1"
"1841883869374726496","Thu Oct 03 16:51:49 +0000 2024","0","Bank Mandiri kembali mencatat sejarah baru! Dengan strategi digitalisasi yang terus diperkuat Bank Mandiri berhasil mencapai rasio CASA tertinggi sepanjang masa yaitu 79 7% di kuartal II 2024. Melalui inovasi digital seperti Livin by Mandiri dan Kopra by Mandiri Bank Mandiri","1841883869374726496","","","in","","0","1","0","https://x.com/bjkterpercaya1/status/1841883869374726496","1776167855429730304","bjkterpercaya1"
"1841861569405411654","Thu Oct 03 15:23:12 +0000 2024","0"," Arena - Diskon 20% + Diskon s.d. 20% tukar Livin'poin di Greyhound Cafe Gyukatsu Kyoto Katsugyu Maison Tatsuya Massilia Menya Musashi Bukotsu Penang Bistro Seribu Rasa || Mandiri Kartu Kredit https://t.co/VOhBcnc4Ln","1841861569405411654","","","in","","0","0","0","https://x.com/RamaGAM59527022/status/1841861569405411654","1450435536234049539","RamaGAM59527022"
"1841847400257982575","Thu Oct 03 14:26:54 +0000 2024","0","Livin' Mandiri kenapa rame bgt kayak pasar malam. Aaarghhhh","1841847400257982575","","","in","world","0","0","0","https://x.com/heytarra/status/1841847400257982575","1085923425514713093","heytarra"
"1841830571749867667","Thu Oct 03 13:20:02 +0000 2024","0","Livin mandiri ini terlalu berisik . Harusnya fokus aja ke tabungan","1841830571749867667","","","in","Everywhere","0","0","0","https://x.com/ordleYS/status/1841830571749867667","346256171","ordleYS"
"1841825057871692082","Thu Oct 03 12:58:07 +0000 2024","0","Gw masih bingung masukin nomor VA kalo ga tersedia di opsinya mandiri Livin dah. Kek ribet bgt ga sesimpel BCA atau minimal niru sodaranya si BNI kek hadeh","1841825057871692082","","","in","","0","1","0","https://x.com/mrsnjune/status/1841825057871692082","457190359","mrsnjune"
"1841823440740974820","Thu Oct 03 12:51:42 +0000 2024","2","Ya Allah panik banget aku tf dari mandiri ke seabank gak masuk padahal di livin nya saldo ku dah kepotong mana gede lagi nominal nya https://t.co/TyoGBcrGvM","1841823440740974820","https://pbs.twimg.com/media/GY94p8XbEAA4gw6.jpg","","in","paradise Ⱄⱄ. .ⱄⰔ","1","4","0","https://x.com/vintycart/status/1841823440740974820","4547481019","vintycart"
"1841819572539687061","Thu Oct 03 12:36:20 +0000 2024","0","Sedang membiasakan pakai livin by mandiri update-an terbaru ","1841819572539687061","","","in","Γαλαξίας Galaxias ","0","0","0","https://x.com/Reeyanti12_/status/1841819572539687061","971476328","Reeyanti12_"
