"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1840540764524478875","Sun Sep 29 23:54:48 +0000 2024","0","Ditinggal turu livin mandiri update dadi luwih apik.","1840540764524478875","","","in","Yogyakarta","0","1","0","https://x.com/gojeg/status/1840540764524478875","17668585","gojeg"
"1840231793120944335","Sun Sep 29 23:46:48 +0000 2024","0","@am0wra klo livin by mandiri gmn kak? ️","1840538749786300818","","am0wra","in","Malioboro Hartigan ༘⋆✿","0","1","0","https://x.com/bintangggg0122/status/1840538749786300818","1085541427289845760","bintangggg0122"
"1840511908572438895","Sun Sep 29 22:00:08 +0000 2024","0","Cashback 20% di Super Indo dgn QRIS Livin' Mandiri. Min transaksi 500K. Hingga 31 Des. https://t.co/oTBp7O71JZ","1840511908572438895","","","in","Surabaya, Indonesia","0","0","0","https://x.com/promopagi/status/1840511908572438895","105975515","promopagi"
"1840443718337486977","Sun Sep 29 17:29:10 +0000 2024","3","ini livin mandiri kenapa sih woi","1840443718337486977","","","in","Pekalongan, Indonesia","0","0","0","https://x.com/indahrosianaaa/status/1840443718337486977","1123965209037692928","indahrosianaaa"
"1840407939817087133","Sun Sep 29 15:07:00 +0000 2024","1","Ih ih apk livin mandiri update bentukannya jadi lucu","1840407939817087133","","","in","","0","2","0","https://x.com/maufoyafoya/status/1840407939817087133","1826540614793789440","maufoyafoya"
"1840404416073216191","Sun Sep 29 14:53:00 +0000 2024","0","guys kl ngalamin masalah dalam ngescan qr payment qris saatnya pindah ke livin by mandiri","1840404416073216191","","","in","unlabeled, she/her","0","0","0","https://x.com/tapedtry/status/1840404416073216191","771418608740118528","tapedtry"
"1840402986314674242","Sun Sep 29 14:47:19 +0000 2024","0","UI nya livin mandiri jdi jelek ","1840402986314674242","","","in","caratland","0","1","0","https://x.com/caratverseau/status/1840402986314674242","1734487708867989504","caratverseau"
"1840353403483918578","Sun Sep 29 14:19:50 +0000 2024","0","@convomf mandiri cus tampilan livin cakep ","1840396071316676988","","convomf","in","dnf wo consent","0","0","0","https://x.com/tittlue/status/1840396071316676988","1763852606018076672","tittlue"
"1840367965948272827","Sun Sep 29 14:12:11 +0000 2024","1","@melschiatoo @juiccyhyuck Halooo kamu cuma cari aja di pencarian #jobreceh nanti tinggal milih mau ngerjain job apaa kayak ngereview gmaps ngereview apk buka rekening kalo yg buka rekening aku baru buka rekening livin mandiri amann intinya konsisten sama sabar aja kakk","1840394142528229391","","melschiatoo","in","","0","0","0","https://x.com/luvvbear06/status/1840394142528229391","3061021142","luvvbear06"
"1840353403483918578","Sun Sep 29 12:47:37 +0000 2024","0","@convomf bca sih mandiri klo pake livin suka gajelas logout sendiri suka ke blok aneh","1840372860726231082","","convomf","in","","0","0","0","https://x.com/whoopsowy/status/1840372860726231082","1376174285832605702","whoopsowy"
"1840372671240155521","Sun Sep 29 12:46:51 +0000 2024","0","baru liat update livin mandiri kok makin keren ","1840372671240155521","","","in","Kediri, Jawa Timur","0","0","0","https://x.com/WinaNovilia/status/1840372671240155521","746695016815288320","WinaNovilia"
"1840363268088664269","Sun Sep 29 12:09:30 +0000 2024","0","Tampilan livin mandiri berubah bgt sukaaa","1840363268088664269","","","in","somewhere only i know","0","2","0","https://x.com/gasukamecin/status/1840363268088664269","1325056038362472448","gasukamecin"
"1840354106793414972","Sun Sep 29 11:33:05 +0000 2024","0","Pertamina Patra Niaga dan Bank Mandiri kerja bareng meluncurkan kartu kredit MyPertamina yang cocok banget buat penggemar otomotif. Dengan kartu ini bisa dapetin cashback Rp 30 ribu dan poin Livin lebih banyak tiap kali belanja produk otomotif. @ptm_patraniaga https://t.co/MhTl3TcdxH","1840354106793414972","https://pbs.twimg.com/media/GYpARAmbUAA6pvS.jpg","","in","","0","0","0","https://x.com/AndiniDere/status/1840354106793414972","1639114445157994496","AndiniDere"
"1840353071324660200","Sun Sep 29 11:28:58 +0000 2024","0","Pertamina Patra Niaga dan Bank Mandiri kerja bareng meluncurkan kartu kredit MyPertamina yang cocok banget buat penggemar otomotif. Dengan kartu ini bisa dapetin cashback Rp 30 ribu dan poin Livin lebih banyak tiap kali belanja produk otomotif. https://t.co/JnJ4nhQGzX","1840353071324660200","https://pbs.twimg.com/media/GYo_TdQa0AAbYOs.jpg","","in","Indonesia","0","0","0","https://x.com/irnonic/status/1840353071324660200","985850395615309825","irnonic"
"1840349186878734569","Sun Sep 29 11:13:32 +0000 2024","1","APALAGI KL DALLAS GD SINYAL LIVIN MANDIRI GUE BILEK ‍","1840349186878734569","","","in","geof universitas indonesia ","0","0","0","https://x.com/nananinaduar/status/1840349186878734569","1273823438877016064","nananinaduar"
"1840346807773315135","Sun Sep 29 11:04:05 +0000 2024","0","Pertamina Patra Niaga dan Bank Mandiri kerja bareng meluncurkan kartu kredit MyPertamina yang cocok banget buat penggemar otomotif. Dengan kartu ini bisa dapetin cashback Rp 30 ribu dan poin Livin lebih banyak tiap kali belanja produk otomotif. https://t.co/EhJcqD80nX","1840346807773315135","https://pbs.twimg.com/media/GYo5qxIawAAwNq2.jpg","","in","","0","0","0","https://x.com/ParkZayne59968/status/1840346807773315135","1683137203663192064","ParkZayne59968"
"1840342675167572329","Sun Sep 29 10:47:40 +0000 2024","1","livin mandiri lama lama makin mirip ecommerce ","1840342675167572329","","","in","","0","0","0","https://x.com/creadis_/status/1840342675167572329","959071607758110720","creadis_"
"1840334632673538540","Sun Sep 29 10:15:42 +0000 2024","0","kaget tiba2 UI livin' mandiri jadi baru.","1840334632673538540","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/aviedetranium/status/1840334632673538540","48602919","aviedetranium"
"1840334378016137522","Sun Sep 29 10:14:42 +0000 2024","0","eh lucu banget livin mandiri","1840334378016137522","","","in","","0","0","0","https://x.com/ilclit/status/1840334378016137522","1373953710804537347","ilclit"
"1840334202417369490","Sun Sep 29 10:14:00 +0000 2024","1","Livin' by Mandiri bikin transaksi jadi lebih simpel dan aman. Solusi cerdas untuk urusan keuangan kita semua! #SemuaPRIMA","1840334202417369490","","","in","Jakarta","0","0","0","https://x.com/jaringanprima/status/1840334202417369490","170666404","jaringanprima"
"1840324982267892098","Sun Sep 29 09:37:22 +0000 2024","0","Tampilan Livin Mandiri kenapa jadi bocil gini deh ‍️","1840324982267892098","","","in","GMT+07:00","0","0","0","https://x.com/natazzmania/status/1840324982267892098","248189660","natazzmania"
"1840316113676099649","Sun Sep 29 09:02:07 +0000 2024","0","livin mandiri knp ya error trs @mandiricare @mandiricard","1840316113676099649","","","in","hogwarts","4","2","0","https://x.com/sotongmanis/status/1840316113676099649","767612379366653952","sotongmanis"
"1840312941369049218","Sun Sep 29 08:49:31 +0000 2024","0","kaget tiba2 UI Livin by mandiri berubah makin gen Z aja ini designnya ","1840312941369049218","","","in","Kalimantan Barat, Indonesia","0","0","0","https://x.com/ramansyah__/status/1840312941369049218","978679960851308544","ramansyah__"
"1840294560364151195","Sun Sep 29 07:36:28 +0000 2024","0","Livin' mandiri tiba2 ganti tampilan bejir.. jadi panik pas mau bayar gatau tombol QRISnya dmana","1840294560364151195","","","in","Aceh, Indonesia","0","0","0","https://x.com/Teuku_nln/status/1840294560364151195","1396768746874707971","Teuku_nln"
"1840293657322352943","Sun Sep 29 07:32:53 +0000 2024","0","eh eh livin mandiri ganti tampilan ya","1840293657322352943","","","in","festival crowd","0","0","0","https://x.com/saskirsalina/status/1840293657322352943","46073257","saskirsalina"
"1840277745345146976","Sun Sep 29 06:29:39 +0000 2024","0","@indibizcare haloo kak cara payment via livin mandiri gimana ya?","1840277745345146976","","indibizcare","in","","0","3","0","https://x.com/mongsiuer/status/1840277745345146976","1440707789521784838","mongsiuer"
"1840263581256036666","Sun Sep 29 05:33:22 +0000 2024","0","Eeyy sejak kapan tampilan livin mandiri berubah woey","1840263581256036666","","","in","Indonesia","0","0","0","https://x.com/morindya/status/1840263581256036666","1165194921512292358","morindya"
"1840258996554608769","Sun Sep 29 05:15:09 +0000 2024","0","gue abis update livin mandiri terus ternyata tampilannya beda sama yg lama anjir malu depan kasir kek orang bloon nyari icon scan qris","1840258996554608769","","","in","exo planet","0","2","0","https://x.com/bloomsvnf/status/1840258996554608769","3236617094","bloomsvnf"
"1840245012082069759","Sun Sep 29 04:19:35 +0000 2024","0","Official Banking Partner konser Maroon 5 di Jakarta Bank Mandiri melayani penjualan tiket sebanyak 32.055 tiket yang habis dalam waktu tidak lebih dari 30 menit. Selengkapnya: https://t.co/4VuJR0bkxK #bank #perbankan #mandiri #livin #konser #maroon5 #soldout #ticketmaroon5 https://t.co/rY0oretN7w","1840245012082069759","https://pbs.twimg.com/media/GYnc9LzWoAADZDp.jpg","","in","Indonesia","0","0","0","https://x.com/infobanknews/status/1840245012082069759","137900895","infobanknews"
"1840242193430122910","Sun Sep 29 04:08:23 +0000 2024","0","Gokss Livin Mandiri makin kerennn","1840242193430122910","","","in","Tangerang, Indonesia","0","0","0","https://x.com/arifssasmita/status/1840242193430122910","214370671","arifssasmita"
"1840237337319772583","Sun Sep 29 03:49:05 +0000 2024","0","livin' by mandiri tambah ugal ugalan","1840237337319772583","","","in","","0","1","0","https://x.com/FOEUX/status/1840237337319772583","558825045","FOEUX"
"1840235160861847918","Sun Sep 29 03:40:26 +0000 2024","0","Livin Mandiri tampilannya jadi rame amat ya‍","1840235160861847918","","","in","","0","0","0","https://x.com/ty_cherie/status/1840235160861847918","1232525223720706049","ty_cherie"
"1840227138303340580","Sun Sep 29 03:08:34 +0000 2024","0","@bankmandiri @mandiricare pagi ini dapat kabar dari ibu saya kalau katanya livin nya di bobol orang ketika tlp ke call center mandiri ternyata bukan livin nya yang di hack melainkan kartu debit nya di bobol padahal kartu debit ibu saya tidak hilang masih ada di dompet","1840227138303340580","","bankmandiri","in","Jakarta Capital Region","0","1","0","https://x.com/saphiraputrii/status/1840227138303340580","1074609098933456897","saphiraputrii"
